filename,width,height,class,xmin,ymin,xmax,ymax
maggi0522.jpg,480,640,maggi,71,192,418,469
maggi0113.jpg,480,640,maggi,56,179,249,413
jasminetea0317.jpg,480,640,jasminetea,114,213,226,381
cookingoil0425.jpg,480,640,cookingoil,211,238,329,354
jasminetea0327.jpg,480,640,jasminetea,107,232,197,379
whitechia0345.jpg,480,640,whitechia,215,157,302,275
tomatosoup0481.jpg,480,640,tomatosoup,160,128,358,304
cookingoil0605.jpg,480,640,cookingoil,124,158,386,264
cookingoil0591.jpg,480,640,cookingoil,49,155,287,307
soap0175.jpg,480,640,soap,192,211,332,315
whitechia0097.jpg,480,640,whitechia,201,192,323,349
soap0308.jpg,480,640,soap,81,277,291,428
jasminetea0368.jpg,480,640,jasminetea,41,183,337,492
cookingoil0561.jpg,480,640,cookingoil,159,193,383,317
cookingoil0193.jpg,480,640,cookingoil,184,155,269,368
maggi0569.jpg,480,640,maggi,152,221,335,380
soap0185.jpg,480,640,soap,174,279,346,386
whitechia0003.jpg,480,640,whitechia,256,254,329,383
maggi0571.jpg,480,640,maggi,160,211,348,382
maggi0455.jpg,480,640,maggi,134,144,302,365
jasminetea0276.jpg,480,640,jasminetea,150,287,254,404
maggi0585.jpg,480,640,maggi,139,227,321,427
tomatosoup0361.jpg,480,640,tomatosoup,150,147,311,401
jasminetea0032.jpg,480,640,jasminetea,201,252,330,357
maggi0432.jpg,480,640,maggi,154,171,323,399
soap0004.jpg,480,640,soap,227,210,374,318
jasminetea0031.jpg,480,640,jasminetea,198,261,326,368
sardines0048.jpg,480,640,sardine,234,316,311,449
soap0363.jpg,480,640,soap,173,259,375,415
toothpaste0432.jpg,480,640,toothpaste,125,193,334,302
soap0336.jpg,480,640,soap,169,260,338,363
toothpaste0403.jpg,480,640,toothpaste,185,286,285,523
jasminetea0295.jpg,480,640,jasminetea,187,213,335,356
sardines0272.jpg,480,640,sardine,255,291,298,366
jasminetea0178.jpg,480,640,jasminetea,214,261,336,369
tomatosoup0078.jpg,480,640,tomatosoup,189,175,366,430
soap0044.jpg,480,640,soap,102,243,295,360
toothpaste0327.jpg,480,640,toothpaste,102,239,380,374
toothpaste0576.jpg,480,640,toothpaste,150,282,311,640
tomatosoup0328.jpg,480,640,tomatosoup,125,208,273,432
soap0055.jpg,480,640,soap,61,234,250,406
sardines0224.jpg,480,640,sardine,249,304,294,379
toothpaste0391.jpg,480,640,toothpaste,96,269,214,523
maggi0484.jpg,480,640,maggi,184,233,403,418
sardines0127.jpg,480,640,sardine,218,256,291,384
whitechia0243.jpg,480,640,whitechia,168,92,290,378
jasminetea0059.jpg,480,640,jasminetea,155,244,293,374
sardines0454.jpg,480,640,sardine,66,269,303,447
jasminetea0436.jpg,480,640,jasminetea,199,248,280,313
soap0187.jpg,480,640,soap,158,271,332,375
maggi0362.jpg,480,640,maggi,93,173,363,478
toothpaste0528.jpg,480,640,toothpaste,53,318,353,432
maggi0533.jpg,480,640,maggi,143,226,304,393
toothpaste0197.jpg,480,640,toothpaste,165,152,281,484
jasminetea0354.jpg,480,640,jasminetea,128,193,427,418
tomatosoup0278.jpg,480,640,tomatosoup,142,136,306,388
cookingoil0047.jpg,480,640,cookingoil,189,238,251,433
sardines0591.jpg,480,640,sardine,170,206,261,358
jasminetea0090.jpg,480,640,jasminetea,249,248,384,383
toothpaste0043.jpg,480,640,toothpaste,169,139,263,482
jasminetea0237.jpg,480,640,jasminetea,232,285,337,394
soap0217.jpg,480,640,soap,166,288,369,406
jasminetea0205.jpg,480,640,jasminetea,133,275,261,377
whitechia0259.jpg,480,640,whitechia,197,121,351,367
maggi0386.jpg,480,640,maggi,185,238,355,459
whitechia0716.jpg,480,640,whitechia,203,269,324,322
jasminetea0066.jpg,480,640,jasminetea,144,238,264,367
soap0485.jpg,480,640,soap,110,213,427,533
jasminetea0523.jpg,480,640,jasminetea,216,247,263,326
toothpaste0055.jpg,480,640,toothpaste,152,102,280,531
whitechia0366.jpg,480,640,whitechia,184,198,273,311
cookingoil0231.jpg,480,640,cookingoil,238,172,281,298
tomatosoup0309.jpg,480,640,tomatosoup,169,106,320,350
cookingoil0526.jpg,480,640,cookingoil,58,177,312,318
toothpaste0040.jpg,480,640,toothpaste,1,85,168,490
cookingoil0697.jpg,480,640,cookingoil,102,288,350,371
jasminetea0277.jpg,480,640,jasminetea,151,281,260,402
tomatosoup0263.jpg,480,640,tomatosoup,113,206,261,434
cookingoil0067.jpg,480,640,cookingoil,186,153,309,566
soap0127.jpg,480,640,soap,185,211,347,322
sardines0364.jpg,480,640,sardine,292,338,393,420
soap0407.jpg,480,640,soap,122,272,269,411
soap0107.jpg,480,640,soap,189,216,351,356
soap0451.jpg,480,640,soap,225,214,322,387
sardines0078.jpg,480,640,sardine,289,284,379,421
cookingoil0487.jpg,480,640,cookingoil,185,229,449,343
sardines0198.jpg,480,640,sardine,147,264,280,504
maggi0599.jpg,480,640,maggi,201,147,328,328
whitechia0730.jpg,480,640,whitechia,189,242,305,305
toothpaste0167.jpg,480,640,toothpaste,233,137,343,421
sardines0445.jpg,480,640,sardine,90,292,307,504
whitechia0180.jpg,480,640,whitechia,222,88,321,334
toothpaste0018.jpg,480,640,toothpaste,128,216,266,535
whitechia0668.jpg,480,640,whitechia,215,162,330,234
toothpaste0479.jpg,480,640,toothpaste,99,306,370,469
maggi0019.jpg,480,640,maggi,75,298,291,571
whitechia0493.jpg,480,640,whitechia,261,160,325,308
jasminetea0268.jpg,480,640,jasminetea,187,297,272,408
jasminetea0195.jpg,480,640,jasminetea,136,267,265,372
cookingoil0186.jpg,480,640,cookingoil,188,154,271,368
sardines0156.jpg,480,640,sardine,225,287,294,408
tomatosoup0571.jpg,480,640,tomatosoup,172,228,325,388
jasminetea0193.jpg,480,640,jasminetea,158,269,279,366
jasminetea0455.jpg,480,640,jasminetea,225,240,308,310
cookingoil0633.jpg,480,640,cookingoil,244,103,332,328
soap0052.jpg,480,640,soap,57,241,257,423
maggi0431.jpg,480,640,maggi,171,190,338,412
sardines0037.jpg,480,640,sardine,142,263,260,473
soap0056.jpg,480,640,soap,79,264,266,439
tomatosoup0601.jpg,480,640,tomatosoup,70,317,275,492
soap0437.jpg,480,640,soap,30,341,309,520
toothpaste0280.jpg,480,640,toothpaste,186,108,326,588
toothpaste0515.jpg,480,640,toothpaste,166,292,384,434
sardines0062.jpg,480,640,sardine,165,319,262,469
maggi0120.jpg,480,640,maggi,141,239,324,473
tomatosoup0564.jpg,480,640,tomatosoup,165,249,323,385
sardines0484.jpg,480,640,sardine,194,317,324,529
jasminetea0115.jpg,480,640,jasminetea,204,246,285,387
soap0238.jpg,480,640,soap,221,283,330,346
maggi0624.jpg,480,640,maggi,184,188,340,420
sardines0414.jpg,480,640,sardine,167,320,378,473
cookingoil0307.jpg,480,640,cookingoil,169,124,316,555
jasminetea0578.jpg,480,640,jasminetea,144,202,222,329
tomatosoup0092.jpg,480,640,tomatosoup,142,185,327,452
whitechia0562.jpg,480,640,whitechia,198,158,258,308
soap0143.jpg,480,640,soap,224,200,390,380
soap0365.jpg,480,640,soap,171,260,375,415
jasminetea0199.jpg,480,640,jasminetea,139,275,257,369
sardines0200.jpg,480,640,sardine,137,250,276,497
toothpaste0212.jpg,480,640,toothpaste,147,191,269,487
sardines0131.jpg,480,640,sardine,232,253,307,385
soap0330.jpg,480,640,soap,197,261,358,374
maggi0190.jpg,480,640,maggi,60,169,302,469
soap0432.jpg,480,640,soap,122,171,316,274
tomatosoup0288.jpg,480,640,tomatosoup,132,135,299,390
cookingoil0296.jpg,480,640,cookingoil,174,36,287,413
jasminetea0239.jpg,480,640,jasminetea,232,280,341,396
whitechia0483.jpg,480,640,whitechia,261,177,330,308
whitechia0307.jpg,480,640,whitechia,207,40,308,283
jasminetea0326.jpg,480,640,jasminetea,122,232,205,383
whitechia0727.jpg,480,640,whitechia,198,250,316,310
whitechia0182.jpg,480,640,whitechia,220,86,319,339
maggi0454.jpg,480,640,maggi,142,136,313,367
tomatosoup0139.jpg,480,640,tomatosoup,207,168,344,379
maggi0490.jpg,480,640,maggi,142,215,384,413
sardines0281.jpg,480,640,sardine,227,302,267,373
jasminetea0244.jpg,480,640,jasminetea,203,287,300,407
maggi0209.jpg,480,640,maggi,83,116,391,439
tomatosoup0271.jpg,480,640,tomatosoup,160,170,306,409
toothpaste0286.jpg,480,640,toothpaste,227,106,334,420
cookingoil0116.jpg,480,640,cookingoil,162,64,330,573
sardines0053.jpg,480,640,sardine,175,319,263,462
soap0203.jpg,480,640,soap,161,224,337,313
soap0151.jpg,480,640,soap,128,232,336,402
jasminetea0083.jpg,480,640,jasminetea,246,256,383,387
jasminetea0240.jpg,480,640,jasminetea,221,278,333,399
soap0172.jpg,480,640,soap,227,159,374,332
sardines0561.jpg,480,640,sardine,217,249,301,388
maggi0148.jpg,480,640,maggi,75,178,288,436
sardines0218.jpg,480,640,sardine,260,299,303,371
cookingoil0641.jpg,480,640,cookingoil,191,144,283,374
cookingoil0062.jpg,480,640,cookingoil,186,228,241,408
sardines0134.jpg,480,640,sardine,245,266,314,392
cookingoil0476.jpg,480,640,cookingoil,101,234,283,320
jasminetea0213.jpg,480,640,jasminetea,147,270,268,378
toothpaste0556.jpg,480,640,toothpaste,123,241,399,454
cookingoil0418.jpg,480,640,cookingoil,226,231,376,342
whitechia0305.jpg,480,640,whitechia,205,64,310,291
tomatosoup0539.jpg,480,640,tomatosoup,164,137,362,319
tomatosoup0521.jpg,480,640,tomatosoup,163,151,385,316
sardines0316.jpg,480,640,sardine,256,281,359,361
maggi0662.jpg,480,640,maggi,67,108,420,519
soap0303.jpg,480,640,soap,129,290,355,443
sardines0081.jpg,480,640,sardine,273,281,366,421
jasminetea0017.jpg,480,640,jasminetea,248,283,385,405
cookingoil0158.jpg,480,640,cookingoil,241,144,316,348
cookingoil0548.jpg,480,640,cookingoil,172,233,405,324
jasminetea0437.jpg,480,640,jasminetea,206,239,291,307
maggi0635.jpg,480,640,maggi,81,151,436,559
cookingoil0152.jpg,480,640,cookingoil,258,140,331,343
tomatosoup0444.jpg,480,640,tomatosoup,169,109,323,351
cookingoil0331.jpg,480,640,cookingoil,210,70,354,551
soap0133.jpg,480,640,soap,187,175,351,306
whitechia0694.jpg,480,640,whitechia,180,140,378,223
toothpaste0563.jpg,480,640,toothpaste,92,194,359,498
whitechia0036.jpg,480,640,whitechia,155,253,274,418
toothpaste0282.jpg,480,640,toothpaste,214,106,342,521
jasminetea0389.jpg,480,640,jasminetea,60,172,376,438
sardines0363.jpg,480,640,sardine,294,343,398,419
whitechia0624.jpg,480,640,whitechia,169,208,332,275
sardines0047.jpg,480,640,sardine,224,313,302,444
maggi0201.jpg,480,640,maggi,134,229,417,526
jasminetea0049.jpg,480,640,jasminetea,149,248,294,368
cookingoil0188.jpg,480,640,cookingoil,186,160,269,372
toothpaste0234.jpg,480,640,toothpaste,227,123,360,448
toothpaste0080.jpg,480,640,toothpaste,238,205,342,506
jasminetea0149.jpg,480,640,jasminetea,132,222,265,347
soap0255.jpg,480,640,soap,105,234,296,310
soap0147.jpg,480,640,soap,174,216,375,408
soap0455.jpg,480,640,soap,192,239,305,410
toothpaste0023.jpg,480,640,toothpaste,33,219,197,565
sardines0220.jpg,480,640,sardine,256,299,299,370
whitechia0500.jpg,480,640,whitechia,222,148,292,313
whitechia0074.jpg,480,640,whitechia,315,163,420,317
whitechia0637.jpg,480,640,whitechia,183,201,336,271
soap0347.jpg,480,640,soap,126,229,306,323
soap0154.jpg,480,640,soap,94,225,284,360
sardines0144.jpg,480,640,sardine,210,281,280,401
maggi0590.jpg,480,640,maggi,58,267,266,459
cookingoil0259.jpg,480,640,cookingoil,211,188,251,317
tomatosoup0221.jpg,480,640,tomatosoup,168,65,304,260
toothpaste0194.jpg,480,640,toothpaste,108,183,253,488
maggi0395.jpg,480,640,maggi,163,248,348,482
whitechia0753.jpg,480,640,whitechia,170,255,320,327
soap0360.jpg,480,640,soap,130,223,290,333
toothpaste0187.jpg,480,640,toothpaste,202,184,305,439
maggi0424.jpg,480,640,maggi,169,274,306,469
soap0213.jpg,480,640,soap,149,277,367,385
soap0320.jpg,480,640,soap,155,356,443,546
sardines0067.jpg,480,640,sardine,148,291,242,438
sardines0396.jpg,480,640,sardine,180,289,278,372
cookingoil0677.jpg,480,640,cookingoil,156,298,365,388
sardines0158.jpg,480,640,sardine,235,288,303,411
toothpaste0443.jpg,480,640,toothpaste,166,283,335,423
soap0173.jpg,480,640,soap,223,141,358,312
jasminetea0190.jpg,480,640,jasminetea,165,272,286,373
sardines0310.jpg,480,640,sardine,252,276,357,353
tomatosoup0149.jpg,480,640,tomatosoup,178,184,313,396
soap0239.jpg,480,640,soap,215,287,333,350
maggi0068.jpg,480,640,maggi,152,280,407,575
maggi0650.jpg,480,640,maggi,68,119,444,547
toothpaste0302.jpg,480,640,toothpaste,223,291,434,438
maggi0391.jpg,480,640,maggi,137,252,320,487
jasminetea0099.jpg,480,640,jasminetea,234,249,359,394
soap0291.jpg,480,640,soap,214,301,417,431
toothpaste0513.jpg,480,640,toothpaste,174,296,407,439
soap0155.jpg,480,640,soap,108,218,295,343
jasminetea0283.jpg,480,640,jasminetea,131,267,245,380
jasminetea0105.jpg,480,640,jasminetea,213,255,300,389
toothpaste0521.jpg,480,640,toothpaste,199,289,415,394
maggi0140.jpg,480,640,maggi,41,240,292,519
sardines0510.jpg,480,640,sardine,231,240,321,386
jasminetea0323.jpg,480,640,jasminetea,135,230,219,387
sardines0194.jpg,480,640,sardine,190,269,326,500
soap0038.jpg,480,640,soap,152,208,357,376
sardines0276.jpg,480,640,sardine,228,291,273,364
jasminetea0461.jpg,480,640,jasminetea,227,252,308,322
cookingoil0501.jpg,480,640,cookingoil,143,228,334,353
sardines0452.jpg,480,640,sardine,65,263,312,449
cookingoil0662.jpg,480,640,cookingoil,203,277,368,372
cookingoil0009.jpg,480,640,cookingoil,268,235,323,402
toothpaste0106.jpg,480,640,toothpaste,238,205,343,505
whitechia0501.jpg,480,640,whitechia,219,150,283,316
tomatosoup0357.jpg,480,640,tomatosoup,134,138,301,392
cookingoil0032.jpg,480,640,cookingoil,193,234,255,425
tomatosoup0233.jpg,480,640,tomatosoup,142,28,272,215
tomatosoup0096.jpg,480,640,tomatosoup,119,177,308,453
toothpaste0476.jpg,480,640,toothpaste,146,293,377,460
soap0211.jpg,480,640,soap,145,283,358,390
whitechia0292.jpg,480,640,whitechia,166,82,325,323
whitechia0430.jpg,480,640,whitechia,217,141,299,260
sardines0475.jpg,480,640,sardine,89,233,264,420
maggi0206.jpg,480,640,maggi,89,162,378,479
toothpaste0205.jpg,480,640,toothpaste,248,151,342,466
jasminetea0077.jpg,480,640,jasminetea,117,220,221,350
cookingoil0502.jpg,480,640,cookingoil,141,229,320,354
soap0022.jpg,480,640,soap,102,223,269,324
maggi0439.jpg,480,640,maggi,107,156,293,409
tomatosoup0608.jpg,480,640,tomatosoup,1,263,264,547
soap0237.jpg,480,640,soap,214,279,324,344
whitechia0294.jpg,480,640,whitechia,158,90,298,319
whitechia0451.jpg,480,640,whitechia,175,124,265,244
toothpaste0029.jpg,480,640,toothpaste,166,201,274,513
tomatosoup0613.jpg,480,640,tomatosoup,83,247,392,579
tomatosoup0685.jpg,480,640,tomatosoup,87,114,377,549
cookingoil0173.jpg,480,640,cookingoil,189,143,279,353
jasminetea0410.jpg,480,640,jasminetea,220,288,304,354
soap0066.jpg,480,640,soap,177,314,337,399
jasminetea0516.jpg,480,640,jasminetea,236,274,293,349
soap0008.jpg,480,640,soap,204,233,361,339
soap0064.jpg,480,640,soap,185,306,343,397
soap0412.jpg,480,640,soap,151,244,281,397
cookingoil0438.jpg,480,640,cookingoil,184,238,266,364
whitechia0078.jpg,480,640,whitechia,299,171,411,325
cookingoil0273.jpg,480,640,cookingoil,201,188,244,316
whitechia0042.jpg,480,640,whitechia,155,240,268,403
jasminetea0520.jpg,480,640,jasminetea,221,254,277,338
cookingoil0678.jpg,480,640,cookingoil,149,296,367,387
whitechia0157.jpg,480,640,whitechia,126,166,350,513
sardines0054.jpg,480,640,sardine,189,316,276,459
tomatosoup0568.jpg,480,640,tomatosoup,164,234,320,387
cookingoil0547.jpg,480,640,cookingoil,178,242,410,333
whitechia0016.jpg,480,640,whitechia,223,248,326,403
cookingoil0658.jpg,480,640,cookingoil,198,274,349,372
soap0290.jpg,480,640,soap,230,303,432,433
soap0095.jpg,480,640,soap,169,185,330,269
soap0452.jpg,480,640,soap,201,221,304,393
maggi0090.jpg,480,640,maggi,112,204,391,525
sardines0429.jpg,480,640,sardine,146,320,341,507
maggi0352.jpg,480,640,maggi,122,118,361,401
tomatosoup0646.jpg,480,640,tomatosoup,178,128,479,528
soap0358.jpg,480,640,soap,148,244,305,347
soap0134.jpg,480,640,soap,182,172,342,302
maggi0510.jpg,480,640,maggi,104,101,376,362
jasminetea0061.jpg,480,640,jasminetea,154,240,289,371
toothpaste0416.jpg,480,640,toothpaste,168,277,368,431
cookingoil0397.jpg,480,640,cookingoil,171,256,305,314
maggi0550.jpg,480,640,maggi,174,189,374,351
cookingoil0626.jpg,480,640,cookingoil,269,67,356,296
maggi0136.jpg,480,640,maggi,181,208,372,441
cookingoil0582.jpg,480,640,cookingoil,129,176,257,326
tomatosoup0224.jpg,480,640,tomatosoup,196,45,332,246
whitechia0374.jpg,480,640,whitechia,195,180,279,299
soap0141.jpg,480,640,soap,253,190,412,368
cookingoil0640.jpg,480,640,cookingoil,191,141,283,371
soap0170.jpg,480,640,soap,235,203,402,387
soap0462.jpg,480,640,soap,127,208,269,383
soap0385.jpg,480,640,soap,134,196,383,435
sardines0541.jpg,480,640,sardine,155,251,243,401
whitechia0549.jpg,480,640,whitechia,199,167,280,321
soap0261.jpg,480,640,soap,122,221,322,305
maggi0578.jpg,480,640,maggi,153,227,298,423
soap0129.jpg,480,640,soap,179,191,340,305
maggi0393.jpg,480,640,maggi,169,246,356,477
whitechia0104.jpg,480,640,whitechia,168,174,266,339
toothpaste0592.jpg,480,640,toothpaste,145,160,312,604
cookingoil0360.jpg,480,640,cookingoil,221,256,381,312
maggi0584.jpg,480,640,maggi,150,227,325,433
maggi0155.jpg,480,640,maggi,104,187,327,468
jasminetea0121.jpg,480,640,jasminetea,191,234,278,376
maggi0021.jpg,480,640,maggi,128,272,335,534
maggi0036.jpg,480,640,maggi,218,311,391,534
whitechia0710.jpg,480,640,whitechia,195,277,319,328
soap0109.jpg,480,640,soap,171,224,336,359
cookingoil0274.jpg,480,640,cookingoil,201,190,244,320
toothpaste0222.jpg,480,640,toothpaste,245,292,365,621
jasminetea0511.jpg,480,640,jasminetea,231,273,297,349
jasminetea0427.jpg,480,640,jasminetea,208,257,293,325
cookingoil0607.jpg,480,640,cookingoil,110,157,374,261
maggi0620.jpg,480,640,maggi,199,156,355,393
sardines0228.jpg,480,640,sardine,262,306,306,381
sardines0584.jpg,480,640,sardine,173,207,262,352
tomatosoup0277.jpg,480,640,tomatosoup,155,138,313,387
jasminetea0491.jpg,480,640,jasminetea,151,223,237,291
sardines0503.jpg,480,640,sardine,244,228,333,370
jasminetea0538.jpg,480,640,jasminetea,203,233,271,311
sardines0325.jpg,480,640,sardine,234,277,319,361
toothpaste0270.jpg,480,640,toothpaste,151,36,293,470
maggi0204.jpg,480,640,maggi,61,192,341,499
toothpaste0455.jpg,480,640,toothpaste,128,264,350,405
cookingoil0287.jpg,480,640,cookingoil,189,62,292,397
maggi0054.jpg,480,640,maggi,57,163,271,456
sardines0225.jpg,480,640,sardine,245,304,287,379
soap0189.jpg,480,640,soap,156,252,335,354
soap0322.jpg,480,640,soap,156,283,440,486
toothpaste0258.jpg,480,640,toothpaste,189,97,350,508
maggi0304.jpg,480,640,maggi,176,248,346,468
jasminetea0484.jpg,480,640,jasminetea,201,233,283,301
whitechia0755.jpg,480,640,whitechia,168,248,325,318
whitechia0235.jpg,480,640,whitechia,154,110,330,403
cookingoil0666.jpg,480,640,cookingoil,206,292,384,383
cookingoil0620.jpg,480,640,cookingoil,103,180,335,264
maggi0572.jpg,480,640,maggi,179,206,371,388
cookingoil0370.jpg,480,640,cookingoil,191,259,349,308
sardines0005.jpg,480,640,sardine,209,262,327,472
toothpaste0184.jpg,480,640,toothpaste,201,176,306,456
sardines0543.jpg,480,640,sardine,214,222,296,362
toothpaste0096.jpg,480,640,toothpaste,182,160,283,544
tomatosoup0128.jpg,480,640,tomatosoup,205,172,326,354
jasminetea0254.jpg,480,640,jasminetea,165,300,236,425
whitechia0447.jpg,480,640,whitechia,179,122,269,245
toothpaste0352.jpg,480,640,toothpaste,113,266,383,380
maggi0419.jpg,480,640,maggi,22,154,238,421
cookingoil0579.jpg,480,640,cookingoil,164,179,276,328
jasminetea0098.jpg,480,640,jasminetea,238,246,363,388
tomatosoup0561.jpg,480,640,tomatosoup,184,249,345,383
whitechia0191.jpg,480,640,whitechia,201,80,346,334
toothpaste0053.jpg,480,640,toothpaste,138,82,269,506
toothpaste0206.jpg,480,640,toothpaste,232,147,323,456
jasminetea0503.jpg,480,640,jasminetea,221,260,298,335
sardines0549.jpg,480,640,sardine,230,225,318,366
jasminetea0070.jpg,480,640,jasminetea,123,223,248,364
soap0251.jpg,480,640,soap,169,269,345,336
soap0150.jpg,480,640,soap,139,223,351,402
whitechia0629.jpg,480,640,whitechia,169,210,325,275
maggi0552.jpg,480,640,maggi,154,195,343,349
toothpaste0329.jpg,480,640,toothpaste,132,229,399,379
toothpaste0452.jpg,480,640,toothpaste,146,247,397,368
toothpaste0210.jpg,480,640,toothpaste,179,181,299,472
maggi0616.jpg,480,640,maggi,168,157,323,392
toothpaste0318.jpg,480,640,toothpaste,69,300,351,426
maggi0588.jpg,480,640,maggi,71,262,271,453
whitechia0395.jpg,480,640,whitechia,212,157,283,282
sardines0104.jpg,480,640,sardine,175,213,290,404
soap0028.jpg,480,640,soap,127,221,276,324
jasminetea0521.jpg,480,640,jasminetea,215,253,271,339
jasminetea0008.jpg,480,640,jasminetea,277,270,413,401
soap0208.jpg,480,640,soap,141,204,312,295
tomatosoup0368.jpg,480,640,tomatosoup,148,121,312,380
jasminetea0002.jpg,480,640,jasminetea,289,269,422,401
jasminetea0036.jpg,480,640,jasminetea,195,240,330,348
soap0030.jpg,480,640,soap,138,198,282,300
sardines0580.jpg,480,640,sardine,219,244,308,389
whitechia0398.jpg,480,640,whitechia,205,149,279,272
sardines0106.jpg,480,640,sardine,151,215,266,403
tomatosoup0372.jpg,480,640,tomatosoup,152,112,307,363
cookingoil0563.jpg,480,640,cookingoil,170,184,394,313
tomatosoup0140.jpg,480,640,tomatosoup,203,167,343,378
tomatosoup0014.jpg,480,640,tomatosoup,172,172,302,383
sardines0403.jpg,480,640,sardine,141,291,261,370
jasminetea0108.jpg,480,640,jasminetea,225,246,319,383
jasminetea0524.jpg,480,640,jasminetea,216,247,261,325
cookingoil0049.jpg,480,640,cookingoil,186,238,247,434
soap0288.jpg,480,640,soap,122,108,279,199
whitechia0308.jpg,480,640,whitechia,209,31,315,282
soap0060.jpg,480,640,soap,104,227,264,385
maggi0152.jpg,480,640,maggi,127,179,348,450
tomatosoup0026.jpg,480,640,tomatosoup,193,191,314,388
toothpaste0025.jpg,480,640,toothpaste,205,185,307,484
cookingoil0505.jpg,480,640,cookingoil,112,226,262,351
jasminetea0234.jpg,480,640,jasminetea,242,283,349,390
cookingoil0511.jpg,480,640,cookingoil,190,203,335,350
maggi0128.jpg,480,640,maggi,183,226,360,446
cookingoil0348.jpg,480,640,cookingoil,264,255,416,312
soap0243.jpg,480,640,soap,190,284,326,351
cookingoil0391.jpg,480,640,cookingoil,183,257,321,316
cookingoil0192.jpg,480,640,cookingoil,184,158,268,366
jasminetea0132.jpg,480,640,jasminetea,170,226,288,373
maggi0072.jpg,480,640,maggi,53,263,358,584
maggi0193.jpg,480,640,maggi,131,154,423,461
toothpaste0279.jpg,480,640,toothpaste,144,80,305,583
maggi0199.jpg,480,640,maggi,104,227,404,539
tomatosoup0484.jpg,480,640,tomatosoup,140,137,338,318
whitechia0125.jpg,480,640,whitechia,137,93,337,468
maggi0069.jpg,480,640,maggi,136,271,391,567
maggi0027.jpg,480,640,maggi,167,169,358,403
cookingoil0475.jpg,480,640,cookingoil,96,233,279,328
maggi0621.jpg,480,640,maggi,194,160,353,403
maggi0576.jpg,480,640,maggi,157,231,322,424
jasminetea0304.jpg,480,640,jasminetea,190,220,326,372
sardines0501.jpg,480,640,sardine,253,251,449,482
tomatosoup0377.jpg,480,640,tomatosoup,173,108,324,352
tomatosoup0596.jpg,480,640,tomatosoup,110,288,307,444
whitechia0608.jpg,480,640,whitechia,178,180,250,330
soap0092.jpg,480,640,soap,164,221,335,303
tomatosoup0184.jpg,480,640,tomatosoup,192,194,304,372
toothpaste0067.jpg,480,640,toothpaste,189,200,275,480
jasminetea0257.jpg,480,640,jasminetea,144,311,213,429
tomatosoup0447.jpg,480,640,tomatosoup,172,103,321,347
toothpaste0230.jpg,480,640,toothpaste,157,189,268,494
sardines0258.jpg,480,640,sardine,247,281,286,349
whitechia0679.jpg,480,640,whitechia,186,177,337,246
cookingoil0069.jpg,480,640,cookingoil,198,152,318,567
tomatosoup0667.jpg,480,640,tomatosoup,140,164,396,566
toothpaste0383.jpg,480,640,toothpaste,222,200,417,426
jasminetea0497.jpg,480,640,jasminetea,167,245,247,308
soap0442.jpg,480,640,soap,87,266,374,452
whitechia0057.jpg,480,640,whitechia,202,210,270,375
maggi0630.jpg,480,640,maggi,61,179,398,578
tomatosoup0642.jpg,480,640,tomatosoup,112,108,432,541
toothpaste0339.jpg,480,640,toothpaste,163,267,423,385
sardines0296.jpg,480,640,sardine,235,269,274,338
soap0284.jpg,480,640,soap,119,133,283,218
maggi0625.jpg,480,640,maggi,173,187,327,413
cookingoil0461.jpg,480,640,cookingoil,107,256,251,375
toothpaste0306.jpg,480,640,toothpaste,218,287,433,439
cookingoil0215.jpg,480,640,cookingoil,245,191,283,312
soap0351.jpg,480,640,soap,142,226,320,329
cookingoil0490.jpg,480,640,cookingoil,183,233,438,346
maggi0612.jpg,480,640,maggi,168,183,312,396
jasminetea0271.jpg,480,640,jasminetea,169,293,263,416
toothpaste0501.jpg,480,640,toothpaste,1,320,306,451
jasminetea0063.jpg,480,640,jasminetea,142,239,276,375
maggi0498.jpg,480,640,maggi,108,182,392,414
cookingoil0392.jpg,480,640,cookingoil,184,261,323,315
sardines0216.jpg,480,640,sardine,258,301,301,373
sardines0215.jpg,480,640,sardine,255,301,299,374
jasminetea0062.jpg,480,640,jasminetea,145,240,283,374
soap0080.jpg,480,640,soap,114,288,287,360
whitechia0143.jpg,480,640,whitechia,69,132,395,517
tomatosoup0664.jpg,480,640,tomatosoup,145,177,387,556
sardines0581.jpg,480,640,sardine,214,240,304,386
tomatosoup0662.jpg,480,640,tomatosoup,125,185,367,566
whitechia0034.jpg,480,640,whitechia,158,255,285,419
toothpaste0012.jpg,480,640,toothpaste,181,244,273,517
tomatosoup0457.jpg,480,640,tomatosoup,183,72,339,311
tomatosoup0209.jpg,480,640,tomatosoup,176,166,288,337
soap0119.jpg,480,640,soap,132,255,292,345
jasminetea0375.jpg,480,640,jasminetea,119,160,404,427
cookingoil0073.jpg,480,640,cookingoil,202,151,325,566
maggi0110.jpg,480,640,maggi,64,188,264,438
sardines0289.jpg,480,640,sardine,222,291,261,358
whitechia0422.jpg,480,640,whitechia,215,125,301,248
tomatosoup0179.jpg,480,640,tomatosoup,166,204,281,380
soap0380.jpg,480,640,soap,92,264,344,457
toothpaste0511.jpg,480,640,toothpaste,133,291,397,440
sardines0285.jpg,480,640,sardine,237,299,276,366
tomatosoup0559.jpg,480,640,tomatosoup,191,240,357,374
